Valuation Date,Symbology,Ticker,Field Name,Value
2018-09-28,OG-Ticker,EUSP0A30 CMPL Curncy,MarketValue,1.615
2018-09-28,OG-Ticker,EUSP0A4 CMPL Curncy,MarketValue,0.235
2018-09-28,OG-Ticker,EUSP0A5 CMPL Curncy,MarketValue,0.3475
2018-09-28,OG-Ticker,EUSP0A6 CMPL Curncy,MarketValue,0.435
2018-09-28,OG-Ticker,EUSP0A7 CMPL Curncy,MarketValue,0.515
2018-09-28,OG-Ticker,EUSP0A8 CMPL Curncy,MarketValue,0.59
2018-09-28,OG-Ticker,EUSP0A9 CMPL Curncy,MarketValue,0.66
2018-09-28,OG-Ticker,EUSP0B1 CMPL Curncy,MarketValue,0.0425
2018-09-28,OG-Ticker,EUSP0B10 CMPL Curncy,MarketValue,1.055
2018-09-28,OG-Ticker,EUSP0B15 CMPL Curncy,MarketValue,1.44
2018-09-28,OG-Ticker,EUSP0B2 CMPL Curncy,MarketValue,0.095
2018-09-28,OG-Ticker,EUSP0B20 CMPL Curncy,MarketValue,1.79
2018-09-28,OG-Ticker,EUSP0B3 CMPL Curncy,MarketValue,0.205
2018-09-28,OG-Ticker,EUSP0B30 CMPL Curncy,MarketValue,2.33
2018-09-28,OG-Ticker,EUSP0B4 CMPL Curncy,MarketValue,0.35
2018-09-28,OG-Ticker,EUSP0B5 CMPL Curncy,MarketValue,0.505
2018-09-28,OG-Ticker,EUSP0B6 CMPL Curncy,MarketValue,0.63
2018-09-28,OG-Ticker,EUSP0B7 CMPL Curncy,MarketValue,0.745
2018-09-28,OG-Ticker,EUSP0B8 CMPL Curncy,MarketValue,0.85
2018-09-28,OG-Ticker,EUSP0B9 CMPL Curncy,MarketValue,0.96
2018-09-28,OG-Ticker,EUSP0C1 CMPL Curncy,MarketValue,0.0501
2018-09-28,OG-Ticker,EUSP0C10 CMPL Curncy,MarketValue,1.33
2018-09-28,OG-Ticker,EUSP0C15 CMPL Curncy,MarketValue,1.82
2018-09-28,OG-Ticker,EUSP0C2 CMPL Curncy,MarketValue,0.1326
2018-09-28,OG-Ticker,EUSP0C20 CMPL Curncy,MarketValue,2.25
2018-09-28,OG-Ticker,EUSP0C3 CMPL Curncy,MarketValue,0.265
2018-09-28,OG-Ticker,EUSP0C30 CMPL Curncy,MarketValue,2.93
2018-09-28,OG-Ticker,EUSP0C4 CMPL Curncy,MarketValue,0.45
