Id,Strata Trade Type,Id Scheme,Trade Date,Start Date,End Date,Convention,Buy Sell,Notional,Fixed Rate,Price,PV,Quantity
IRS_LCH_ABN_390,Swap,OG,2020-04-03,2020-04-03,2030-04-07,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.1e+07,-0.047,102.856524113,144153.67,1
IRS_LCH_ABN_391,Swap,OG,2020-04-03,2020-04-03,2025-04-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.2e+08,-0.242,101.316168906,-1194720.06,1
IRS_LCH_ABN_392,Swap,OG,2020-04-07,2020-04-07,2025-04-09,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.25e+08,-0.1544,101.741461573,-2148226.10999998,1
IRS_LCH_ABN_393,Swap,OG,2020-04-07,2020-04-07,2027-04-09,EUR-FIXED-1Y-EURIBOR-6M,Buy,-3.25e+08,-0.0671,102.672627802,-5100990.97000003,1
IRS_LCH_ABN_394,Swap,OG,2020-04-08,2020-04-08,2025-04-14,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,-0.1641,101.698014122,-897081.770000011,1
IRS_LCH_ABN_395,Swap,OG,2020-04-08,2020-04-08,2027-04-14,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7e+07,-0.0841,102.557599556,-1008294.75999999,1
IRS_LCH_ABN_397,Swap,OG,2020-04-14,2020-04-14,2025-04-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.5e+08,-0.2145,101.454293135,-1628371.24000001,1
IRS_LCH_ABN_398,Swap,OG,2020-04-14,2020-04-14,2025-04-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,-0.221,101.422678747,-619734.109999999,1
IRS_LCH_ABN_399,Swap,OG,2020-04-15,2020-04-15,2035-04-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,7e+06,0.085,103.26642395,96506.3099999996,1
IRS_LCH_ABN_40,Swap,OG,2016-09-21,2016-09-21,2038-12-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.535,130.208945696,13997087.88,1
IRS_LCH_ABN_400,Swap,OG,2020-04-15,2020-04-15,2027-04-17,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,-0.1865,101.850052497,-364514.049999997,1
IRS_LCH_ABN_401,Swap,OG,2020-04-15,2020-04-15,2025-04-17,EUR-FIXED-1Y-EURIBOR-6M,Buy,-4.5e+08,-0.2455,101.303991898,-2250732.83000004,1
IRS_LCH_ABN_402,Swap,OG,2020-04-16,2020-04-16,2027-04-20,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.5e+08,-0.184,101.867561382,-1113925.70999998,1
IRS_LCH_ABN_403,Swap,OG,2020-04-16,2020-04-16,2040-04-20,EUR-FIXED-1Y-EURIBOR-6M,Buy,-32900000,0.117,103.234077065,-306663.32,1
IRS_LCH_ABN_404,Swap,OG,2020-04-16,2020-04-16,2035-04-20,EUR-FIXED-1Y-EURIBOR-6M,Buy,-11100000,0.072,103.066456854,-130438.030000001,1
IRS_LCH_ABN_405,Swap,OG,2020-04-16,2020-04-16,2030-04-20,EUR-FIXED-1Y-EURIBOR-6M,Buy,-15200000,-0.08256,102.493409638,-138701.720000001,1
IRS_LCH_ABN_406,Swap,OG,2020-04-16,2020-04-16,2027-04-20,EUR-FIXED-1Y-EURIBOR-6M,Buy,-10300000,-0.19,101.825950426,-72203.6300000008,1
IRS_LCH_ABN_407,Swap,OG,2020-04-16,2020-04-16,2025-04-20,EUR-FIXED-1Y-EURIBOR-6M,Buy,-11400000,-0.2505,101.281947053,-53808.0700000003,1
IRS_LCH_ABN_408,Swap,OG,2020-04-16,2020-04-16,2022-04-20,EUR-FIXED-1Y-EURIBOR-6M,Buy,-19200000,-0.286,100.456084595,-26613.129999999,1
IRS_LCH_ABN_409,Swap,OG,2020-04-21,2020-04-21,2040-04-23,EUR-FIXED-1Y-EURIBOR-6M,Buy,-9600000,0.1365,103.627380414,-126802.639999999,1
IRS_LCH_ABN_41,Swap,OG,2016-09-21,2016-09-21,2038-12-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.551,130.510951588,14148090.82,1
IRS_LCH_ABN_410,Swap,OG,2020-04-21,2020-04-21,2025-04-23,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+06,-0.219,101.436245241,-31097.21,1
IRS_LCH_ABN_411,Swap,OG,2020-04-21,2020-04-21,2027-04-23,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5300000,-0.1635,102.010435712,-46648.7599999998,1
IRS_LCH_ABN_412,Swap,OG,2020-04-21,2020-04-21,2035-04-23,EUR-FIXED-1Y-EURIBOR-6M,Buy,-4300000,0.0975,103.450505859,-66863.2699999996,1
IRS_LCH_ABN_413,Swap,OG,2020-04-21,2020-04-21,2030-04-23,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7500000,-0.0522,102.798338391,-91017.25,1
IRS_LCH_ABN_414,Swap,OG,2020-04-21,2020-04-21,2022-04-23,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2400000,-0.2316,100.559327155,-5664.18999999994,1
IRS_LCH_ABN_415,Swap,OG,2020-04-22,2020-04-22,2025-04-24,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7.5e+07,-0.1641,101.70506487,-653984.450000003,1
IRS_LCH_ABN_416,Swap,OG,2020-04-23,2020-04-23,2022-04-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.45e+08,-0.205,100.609935625,382103.960000008,1
IRS_LCH_ABN_417,Swap,OG,2020-04-23,2020-04-23,2022-04-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,2e+07,-0.205,100.609935625,52704,1
IRS_LCH_ABN_418,Swap,OG,2020-04-23,2020-04-23,2025-04-27,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.25e+08,-0.191,101.576119917,-920914.109999999,1
IRS_LCH_ABN_419,Swap,OG,2020-04-24,2020-04-24,2027-04-28,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2e+08,-0.139,102.18207238,-2067091.62,1
IRS_LCH_ABN_42,Swap,OG,2016-09-21,2016-09-21,2041-02-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,121500000,1.56,133.679029946,38097623.33,1
IRS_LCH_ABN_420,Swap,OG,2020-04-24,2020-04-24,2027-04-28,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,-0.16109,102.028368451,-439920.949999996,1
IRS_LCH_ABN_421,Swap,OG,2020-04-28,2020-04-28,2025-04-30,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.5e+08,-0.253,101.2733483,-671577.839999974,1
IRS_LCH_ABN_422,Swap,OG,2020-04-29,2020-04-29,2025-05-04,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,-0.25947,101.243763729,-415233.329999998,1
IRS_LCH_ABN_423,Swap,OG,2020-04-30,2020-04-30,2025-05-05,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7.5e+07,-0.31,100.995264977,-125097.189999998,1
IRS_LCH_ABN_424,Swap,OG,2020-04-30,2020-04-30,2025-05-05,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7.5e+07,-0.312,100.985429192,-117720.349999994,1
IRS_LCH_ABN_425,Swap,OG,2020-05-04,2020-05-04,2035-05-06,EUR-FIXED-1Y-EURIBOR-6M,Buy,-4e+06,0.025,102.33477723,-17011.7999999998,1
IRS_LCH_ABN_426,Swap,OG,2020-05-04,2020-05-04,2070-05-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,19500000,-0.23,96.178240956,-1472436.92,1
IRS_LCH_ABN_427,Swap,OG,2020-05-05,2021-05-07,2046-05-07,EUR-FIXED-1Y-EURIBOR-6M,Sell,37500000,0.056,102.578446979,-177465.010000005,1
IRS_LCH_ABN_428,Swap,OG,2020-05-05,2023-05-08,2030-05-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.9e+07,-0.072,102.799673362,94214.3299999982,1
IRS_LCH_ABN_429,Swap,OG,2020-05-06,2020-05-06,2030-05-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.44e+08,-0.117,102.138383477,757818.540000021,1
IRS_LCH_ABN_43,Swap,OG,2016-09-21,2016-09-21,2041-01-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,121500000,1.56,133.540502639,37931367.1,1
IRS_LCH_ABN_430,Swap,OG,2020-05-06,2020-05-06,2040-05-08,EUR-FIXED-1Y-EURIBOR-6M,Buy,-26800000,0.103,102.941489374,-163742.299999997,1
IRS_LCH_ABN_431,Swap,OG,2020-05-06,2020-05-06,2035-05-08,EUR-FIXED-1Y-EURIBOR-6M,Buy,-14900000,0.049,102.698882458,-116391.800000001,1
IRS_LCH_ABN_432,Swap,OG,2020-05-06,2020-05-06,2030-05-08,EUR-FIXED-1Y-EURIBOR-6M,Buy,-19100000,-0.11,102.208990692,-114002.18,1
IRS_LCH_ABN_433,Swap,OG,2020-05-06,2020-05-06,2027-05-08,EUR-FIXED-1Y-EURIBOR-6M,Buy,-14300000,-0.23087,101.543258981,-54794.3499999996,1
IRS_LCH_ABN_434,Swap,OG,2020-05-06,2020-05-06,2035-05-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,92500000,0.0485,102.691273726,715528.450000003,1
IRS_LCH_ABN_435,Swap,OG,2020-05-07,2022-05-11,2037-05-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,36200000,0.132,103.615643229,314228.020000003,1
IRS_LCH_ABN_436,Swap,OG,2020-05-11,2023-05-15,2038-05-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,19500000,0.157,103.786646377,107859.379999999,1
IRS_LCH_ABN_437,Swap,OG,2020-05-11,2022-05-13,2032-05-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,44800000,0.001,102.952212586,228277.270000003,1
IRS_LCH_ABN_438,Swap,OG,2020-05-11,2022-05-13,2032-05-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,11200000,-0.001,102.93164517,54765.7699999996,1
IRS_LCH_ABN_439,Swap,OG,2020-05-12,2022-05-14,2042-05-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,27200000,0.1015,102.947375247,-53694.1900000013,1
IRS_LCH_ABN_44,Swap,OG,2016-10-05,2016-10-05,2020-10-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2e+07,-0.157,100.082982673,-6637.0700000003,1
IRS_LCH_ABN_440,Swap,OG,2020-05-13,2021-05-17,2028-05-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.75e+08,-0.2245,101.706396883,204624.660000026,1
IRS_LCH_ABN_441,Swap,OG,2020-05-13,2022-05-16,2027-05-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.55e+08,-0.24,101.932293707,163597.120000005,1
IRS_LCH_ABN_442,Swap,OG,2020-05-13,2021-05-17,2041-05-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,63500000,0.038,101.614866011,-677353.089999996,1
IRS_LCH_ABN_443,Swap,OG,2020-05-14,2023-05-18,2033-05-18,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.45e+08,0.0165,102.82450082,-89079.2700000107,1
IRS_LCH_ABN_444,Swap,OG,2020-05-15,2022-05-19,2027-05-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,7e+07,-0.26,101.831862445,413.329999998212,1
IRS_LCH_ABN_445,Swap,OG,2020-05-27,2020-05-27,2040-05-29,EUR-FIXED-1Y-EURIBOR-6M,Sell,41500000,0.099,102.850276052,212106.650000006,1
IRS_LCH_ABN_446,Swap,OG,2020-06-09,2020-06-09,2030-06-11,EUR-FIXED-1Y-EURIBOR-6M,Buy,-15900000,-0.04953,102.804417021,-188959.630000001,1
IRS_LCH_ABN_447,Swap,OG,2020-06-09,2020-06-09,2027-06-11,EUR-FIXED-1Y-EURIBOR-6M,Buy,-9700000,-0.18215,101.889722705,-70170.7400000002,1
IRS_LCH_ABN_448,Swap,OG,2020-06-09,2020-06-09,2040-06-11,EUR-FIXED-1Y-EURIBOR-6M,Buy,-18300000,0.20467,104.995091147,-488282.75,1
IRS_LCH_ABN_449,Swap,OG,2020-06-09,2020-06-09,2035-06-11,EUR-FIXED-1Y-EURIBOR-6M,Buy,-9400000,0.129,103.887703706,-185882.9,1
IRS_LCH_ABN_45,Swap,OG,2016-10-14,2016-10-14,2020-10-18,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.2e+07,-0.13,100.104213041,-2189.48000000045,1
IRS_LCH_ABN_450,Swap,OG,2020-06-09,2020-06-09,2025-06-11,EUR-FIXED-1Y-EURIBOR-6M,Buy,-10100000,-0.2645,101.234881252,-38677.2300000004,1
IRS_LCH_ABN_46,Swap,OG,2016-10-25,2016-10-25,2042-08-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,68600000,0.782,118.53311506,11044676.93,1
IRS_LCH_ABN_47,Swap,OG,2016-10-25,2016-10-25,2042-08-09,EUR-FIXED-1Y-EURIBOR-6M,Sell,34600000,0.743,117.652945906,5266022.48,1
IRS_LCH_ABN_48,Swap,OG,2016-10-25,2016-10-25,2042-08-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,138250000,0.75,117.804321076,21250409.25,1
IRS_LCH_ABN_49,Swap,OG,2016-10-25,2016-10-25,2042-08-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,34600000,0.743,117.646401907,5263726.40000001,1
IRS_LCH_ABN_50,Swap,OG,2016-10-25,2016-10-25,2046-06-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.1e+07,0.965,126.724368233,9818581.41,1
IRS_LCH_ABN_51,Swap,OG,2016-10-25,2016-10-25,2046-06-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.2e+07,0.966,126.750839153,10069176.78,1
IRS_LCH_ABN_52,Swap,OG,2016-10-25,2016-10-25,2042-08-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.38e+08,0.7657,118.158511213,21700764.13,1
IRS_LCH_ABN_53,Swap,OG,2016-10-25,2016-10-25,2042-08-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,0.752,117.849440839,3854030.26,1
IRS_LCH_ABN_54,Swap,OG,2016-10-25,2016-10-25,2041-02-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,121500000,1.56,133.679029946,38097623.33,1
IRS_LCH_ABN_55,Swap,OG,2016-10-25,2016-10-25,2041-01-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,121500000,1.56,133.540502639,37931367.1,1
IRS_LCH_ABN_56,Swap,OG,2016-10-26,2016-10-26,2040-10-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,3.7e+07,0.904,119.589625962,6374603.09,1
IRS_LCH_ABN_57,Swap,OG,2016-10-26,2016-10-26,2040-10-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,0.906,119.63115368,8635092.36000001,1
IRS_LCH_ABN_58,Swap,OG,2016-10-26,2016-10-26,2042-10-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,5.4e+07,0.954,122.620237568,10860525.53,1
IRS_LCH_ABN_59,Swap,OG,2016-10-27,2016-10-27,2037-10-31,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.5e+07,0.9325,118.035942822,10347560.4,1
IRS_LCH_ABN_60,Swap,OG,2016-10-28,2016-10-28,2023-11-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,16500000,0.203,102.540953665,318550.570000002,1
IRS_LCH_ABN_61,Swap,OG,2016-10-28,2016-10-28,2032-11-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,5.8e+07,0.869,113.803372179,6963784.38,1
IRS_LCH_ABN_62,Swap,OG,2016-10-28,2016-10-28,2032-11-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,5.8e+07,0.891,114.081491102,7125093.36000001,1
IRS_LCH_ABN_63,Swap,OG,2016-10-28,2016-10-28,2029-11-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.2e+07,0.743,110.454765578,6434347.01000001,1
IRS_LCH_ABN_64,Swap,OG,2016-10-28,2016-10-28,2032-11-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,40500000,0.89,114.068849332,4970160.79,1
IRS_LCH_ABN_65,Swap,OG,2016-10-31,2016-10-31,2032-11-02,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.7e+07,0.8635,113.735535902,3223416.67,1
IRS_LCH_ABN_67,Swap,OG,2016-10-31,2016-10-31,2032-11-02,EUR-FIXED-1Y-EURIBOR-6M,Sell,40500000,0.869,113.805081279,4863290.89,1
IRS_LCH_ABN_68,Swap,OG,2016-11-01,2016-11-01,2042-08-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.9e+07,0.787,118.639036685,11181944.64,1
IRS_LCH_ABN_69,Swap,OG,2016-11-01,2016-11-01,2041-03-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,111500000,1.59,134.524017656,35878622.79,1
IRS_LCH_ABN_70,Swap,OG,2016-11-01,2016-11-01,2041-02-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,111500000,1.59,134.387977687,35753762.36,1
IRS_LCH_ABN_71,Swap,OG,2016-11-01,2016-11-01,2041-01-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,111500000,1.59,134.25144706,35598929.2,1
IRS_LCH_ABN_72,Swap,OG,2016-11-01,2016-11-01,2040-12-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,111500000,1.59,134.114789784,35430410.08,1
IRS_LCH_ABN_73,Swap,OG,2016-11-01,2016-11-01,2025-12-17,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,0.98,108.196592151,-7275673.05000001,1
IRS_LCH_ABN_74,Swap,OG,2016-11-01,2016-11-01,2030-12-17,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7e+07,1.38,118.031907543,-11472635.25,1
