Strata Trade Type,Id Scheme,Id,MALE,DATE_OF_BIRTH,EXPIRY_DATE,TARIF_ID,INV_ACC_GUAR,INV_ACC,INV_ACC_PROXY,INV_ACC_EXP_RATE,INV_ACC_EXP_RATE_GUAR,INV_ACC_RATE_GUAR,MORT_REST,CURRENCY
Policy,OG,630131009,True,1963-01-31,2027-12-30,207,164.07,1350.09,1293.12,0.0027,0.0055,0.03,90,EUR
Policy,OG,630201015,False,1963-02-01,2028-01-30,207,2780.29,27206.54,28270.46,0.0027,0.0054,0.03,90,EUR
Policy,OG,630204019,False,1963-02-04,2028-01-30,207,3156.49,31247.14,28755.17,0.0027,0.0055,0.03,0,EUR
Policy,OG,630206007,False,1963-02-06,2028-01-30,207,2068.43,21654.27,18443.47,0.0027,0.0055,0.03,90,EUR
Policy,OG,630206008,False,1963-02-06,2028-01-30,207,2072.15,20885.83,19710.75,0.0027,0.0055,0.03,90,EUR
Policy,OG,630208008,False,1963-02-08,2025-01-30,207,1876.06,2202.78,3234.39,0.0027,0.0055,0.03,90,EUR
Policy,OG,630215017,False,1963-02-15,2028-01-30,207,1332.93,13446.23,13031.25,0.0027,0.0054,0.03,0,EUR
Policy,OG,630215018,False,1963-02-15,2028-01-30,207,137.1,1498.33,1353.15,0.0027,0.0054,0.03,90,EUR
Policy,OG,630217012,False,1963-02-17,2028-01-30,207,1903.51,19644.16,17005.05,0.0027,0.0055,0.03,0,EUR
Policy,OG,630221012,False,1963-02-21,2028-01-30,207,1868.52,19584.6,17010.02,0.0027,0.0055,0.03,90,EUR
Policy,OG,630222016,False,1963-02-22,2028-01-30,207,464.85,4967.25,4338.68,0.0027,0.00542496049121748,0.03,90,EUR
Policy,OG,630223016,False,1963-02-23,2028-01-30,207,840.24,8455.81,7826.33,0.0027,0.0054,0.03,0,EUR
Policy,OG,630302011,False,1963-03-02,2028-02-29,207,4918.44,46335.9,53462.76,0.0027,0.0054,0.03,0,EUR
Policy,OG,630314009,False,1963-03-14,2028-02-29,207,534.09,5753.31,4623.16,0.0027,0.0055,0.03,90,EUR
Policy,OG,630316013,True,1963-03-16,2028-02-29,207,565.01,5740.83,5504.76,0.0027,0.0055,0.03,90,EUR
Policy,OG,630316014,True,1963-03-16,2028-02-29,207,774.94,8095.03,7000.45,0.0027,0.0055,0.03,90,EUR
Policy,OG,630320015,False,1963-03-20,2028-02-29,207,1026.92,13566.73,13682.92,0.0027,0.0054,0.03,90,EUR
Policy,OG,630320017,False,1963-03-20,2028-02-29,207,1469.34,11507.18,16537.18,0.0027,0.0054,0.03,90,EUR
Policy,OG,630408018,False,1963-04-08,2028-03-30,220,3914.43,46130.76,30655.18,0.0027,0.0054,0.03,90,EUR
Policy,OG,630410019,True,1963-04-10,2028-03-30,207,671.78,7941.63,7129.26,0.0027,0.0055,0.03,90,EUR
Policy,OG,630420012,False,1963-04-20,2028-03-30,207,441.38,5321.25,4680.7,0.0027,0.0054,0.03,90,EUR
Policy,OG,630426032,False,1963-04-26,2028-03-30,207,2849.87,32068.01,31417.85,0.0027,0.0055,0.03,0,EUR
Policy,OG,630501014,False,1963-05-01,2028-04-30,207,613.5,8466.56,7564.32,0.0027,0.0055,0.03,90,EUR
Policy,OG,630504012,False,1963-05-04,2028-04-30,207,665.76,9626.43,7723.89,0.0027,0.0054,0.03,90,EUR
Policy,OG,630510016,False,1963-05-10,2028-04-30,207,1544.83,19292.82,18398.43,0.00135,0.0029,0.03,0,EUR
Policy,OG,630517013,False,1963-05-17,2028-04-30,207,756.03,10143.78,9163.18,0.0027,0.0054348531809641,0.03,90,EUR
Policy,OG,630523012,False,1963-05-23,2028-04-30,220,4106.63,58793.65,58426.37,0.0027,0.0054,0.03,90,EUR
Policy,OG,630523016,False,1963-05-23,2028-04-30,207,17564.94,241357.22,187558.56,0.0027,0.0055,0.03,0,EUR
Policy,OG,630524028,False,1963-05-24,2028-04-30,207,481.07,5407.97,6694.44,0.0027,0.0054,0.03,0,EUR
Policy,OG,630527018,True,1963-05-27,2028-04-30,207,227.59,2558.85,2963.44,0.0027,0.0055,0.03,90,EUR
Policy,OG,630531021,True,1963-05-31,2028-04-30,207,69.1,934.7,787.58,0.0027,0.0055,0.03,0,EUR
Policy,OG,630601014,True,1963-06-01,2028-05-30,207,1121.74,16991.63,16653.82,0.0027,0.0055,0.03,90,EUR
Policy,OG,630602016,False,1963-06-02,2028-05-30,207,4286.69,69235.76,64233.91,0.00135,0.0029,0.03,0,EUR
Policy,OG,630608011,False,1963-06-08,2028-05-30,207,3238.04,47634.9,44566.13,0.0027,0.0054,0.03,90,EUR
Policy,OG,630609015,False,1963-06-09,2028-05-30,207,707.73,11386.99,9888.31,0.0027,0.0055,0.03,90,EUR
Policy,OG,630611008,False,1963-06-11,2028-05-30,207,271.9,4105.6,3923.18,0.0027,0.0055,0.03,90,EUR
Policy,OG,630612013,False,1963-06-12,2028-05-30,207,2941.58,43919.95,40618.99,0.0027,0.0054,0.03,90,EUR
Policy,OG,630612015,False,1963-06-12,2028-05-30,207,404.27,6346.39,5858.29,0.0027,0.0055,0.03,90,EUR
Policy,OG,630615018,False,1963-06-15,2028-05-30,207,3399.48,50309.68,45773.82,0.0027,0.00542723197603324,0.03,90,EUR
Policy,OG,630617016,False,1963-06-17,2028-05-30,207,568.42,8987.44,7999.19,0.0027,0.0055,0.03,90,EUR
Policy,OG,630628012,True,1963-06-28,2028-05-30,207,316.81,4807.51,4369.9,0.0027,0.0054,0.03,90,EUR
Policy,OG,630629013,False,1963-06-29,2028-05-30,207,642.35,9457.16,9234.32,0.0027,0.0054,0.03,0,EUR
Policy,OG,630629016,False,1963-06-29,2028-05-30,207,1067.58,17412.2,14217.66,0.0027,0.0055,0.03,90,EUR
Policy,OG,630702009,False,1963-07-02,2028-06-30,207,549.22,10569.31,9480.78,0.0027,0.0055,0.03,90,EUR
Policy,OG,630702010,False,1963-07-02,2028-06-30,207,716.55,29099.15,35963.44,0.0027,0.0025,0.03,90,EUR
Policy,OG,630705018,False,1963-07-05,2028-06-30,207,401.41,7034.87,6662.43,0.0027,0.00542690980785715,0.03,0,EUR
Policy,OG,630712012,False,1963-07-12,2028-06-30,207,427.74,8296.08,7912.5,0.0027,0.0055,0.03,0,EUR
Policy,OG,630714009,True,1963-07-14,2028-06-30,207,487.21,9274.4,7490.77,0.0027,0.0055,0.03,0,EUR
Policy,OG,630725023,True,1963-07-25,2028-06-30,207,282.91,4162.14,4725.52,0.0027,0.0055,0.03,0,EUR
Policy,OG,630801009,False,1963-08-01,2028-07-30,207,753.09,14214.88,12877.27,0.0027,0.00547519564006168,0.03,90,EUR
Policy,OG,630802015,True,1963-08-02,2028-07-30,207,261.62,4214.75,4198.91,0.00135,0.0029,0.03,90,EUR
Policy,OG,630802017,True,1963-08-02,2028-07-30,207,68.08,1078.15,1044.15,0.00135,0.0029,0.03,90,EUR
Policy,OG,630809010,True,1963-08-09,2028-07-30,207,289.73,5292.48,5153.42,0.0027,0.0054,0.03,90,EUR
Policy,OG,630819008,False,1963-08-19,2028-07-30,207,975.24,18879.25,15867.62,0.0027,0.0055,0.03,90,EUR
Policy,OG,630901017,False,1963-09-01,2028-08-30,207,350.67,5823.67,6152.04,0.0027,0.00542680457512187,0.03,90,EUR
Policy,OG,630901018,False,1963-09-01,2028-08-30,207,1229.41,23957.62,20656.09,0.0027,0.0055,0.03,90,EUR
Policy,OG,630907014,False,1963-09-07,2028-08-30,207,511.11,10051.24,8778.55,0.0027,0.0055,0.03,90,EUR
Policy,OG,630907015,False,1963-09-07,2028-08-30,207,2242.03,39772.4,34596.87,0.0027,0.0054,0.03,0,EUR
Policy,OG,630907016,False,1963-09-07,2028-08-30,207,840.5,15592.4,14024.71,0.0027,0.0054,0.03,90,EUR
Policy,OG,630909017,False,1963-09-09,2028-08-30,207,101.59,1910.9,1707.36,0.0027,0.0055,0.03,90,EUR
Policy,OG,630920008,False,1963-09-20,2028-08-30,207,555.5,10903.44,9080.35,0.0027,0.0055,0.03,0,EUR
Policy,OG,630921022,True,1963-09-21,2028-08-30,207,197.33,4234.16,3146.32,0.0027,0.0054,0.03,0,EUR
Policy,OG,630927015,False,1963-09-27,2028-08-30,207,247.77,4392.33,4331.52,0.0027,0.0055,0.03,90,EUR
Policy,OG,631006014,False,1963-10-06,2028-09-30,207,1688.93,30526.2,27000.09,0.0027,0.0055,0.03,90,EUR
Policy,OG,631010019,False,1963-10-10,2028-09-30,207,2234.93,46385.55,38776.86,0.0027,0.0055,0.03,110,EUR
Policy,OG,631010020,False,1963-10-10,2028-09-30,207,973.89,18687.26,15596.82,0.0027,0.0055,0.03,0,EUR
Policy,OG,631010021,False,1963-10-10,2028-09-30,207,906.3,17536.82,14583.4,0.0027,0.0055,0.03,90,EUR
Policy,OG,631012016,False,1963-10-12,2028-09-30,207,360.66,6971.25,6270.89,0.0027,0.0055,0.03,90,EUR
Policy,OG,631023012,False,1963-10-23,2028-09-30,207,912.5,18178.12,14801.51,0.0027,0.0055,0.03,90,EUR
Policy,OG,631027012,False,1963-10-27,2028-09-30,207,648.97,11736.04,11131.69,0.0027,0.00542606092003776,0.03,90,EUR
Policy,OG,631028021,False,1963-10-28,2028-09-30,207,1191.18,23634.51,18228.1,0.0027,0.0055,0.03,0,EUR
Policy,OG,631031010,False,1963-10-31,2028-09-30,207,1099.63,16025.15,17064.53,0.0027,0.0054,0.03,90,EUR
Policy,OG,631124015,False,1963-11-24,2028-10-30,207,2693.75,50344.14,42168.69,0.0027,0.0055,0.03,0,EUR
Policy,OG,631124016,False,1963-11-24,2028-10-30,207,382.89,6914.76,6231.43,0.0027,0.00545398235079743,0.03,0,EUR
Policy,OG,631124017,False,1963-11-24,2025-10-30,207,6107.67,10101.96,14755.12,0.0027,0.0054,0.03,90,EUR
Policy,OG,631127015,False,1963-11-27,2028-10-30,207,1053.68,20884.05,16212.76,0.0027,0.0055,0.03,0,EUR
Policy,OG,631127016,True,1963-11-27,2028-10-30,207,307.9,5593.91,4958.61,0.0027,0.0055,0.03,90,EUR
Policy,OG,631202006,False,1963-12-02,2028-11-30,207,3195.16,53819.26,54538.67,0.0027,0.0054,0.03,90,EUR
Policy,OG,631202017,False,1963-12-02,2028-11-30,207,91.59,1804.13,1521.42,0.0027,0.0055,0.03,0,EUR
Policy,OG,631206016,False,1963-12-06,2023-11-30,207,3446.83,2383.97,4500.8,0.0027,0.0054,0.03,90,EUR
Policy,OG,631206017,False,1963-12-06,2028-11-30,207,167.36,3181.27,2883.62,0.0027,0.0055,0.03,90,EUR
Policy,OG,631215015,False,1963-12-15,2028-11-30,207,976.28,15553.67,15291.01,0.0027,0.0054,0.03,0,EUR
Policy,OG,631219015,False,1963-12-19,2028-11-30,207,630.53,11378.77,10332.52,0.0027,0.0054267826838929,0.03,90,EUR
Policy,OG,640107028,False,1964-01-07,2028-12-30,207,755.58,13810.57,13538.63,0.0027,0.0054,0.03,90,EUR
Policy,OG,640114015,False,1964-01-14,2028-12-30,207,649.37,12646.37,11431.1,0.0027,0.0054,0.03,90,EUR
Policy,OG,640114016,False,1964-01-14,2028-12-30,207,377.58,8299.2,6476.51,0.0027,0.0054,0.03,90,EUR
Policy,OG,640118012,False,1964-01-18,2028-12-30,207,1557.54,26584.65,24528.8,0.00135,0.0029,0.03,0,EUR
Policy,OG,640120022,False,1964-01-20,2028-12-30,207,523.2,10891.24,8338.39,0.0027,0.0054,0.03,0,EUR
Policy,OG,640124015,True,1964-01-24,2028-11-30,207,284.69,4056.46,4488.89,0.0027,0.0055,0.03,110,EUR
Policy,OG,640125011,False,1964-01-25,2028-12-30,207,727.15,13754.34,12343.69,0.0027,0.0055,0.03,90,EUR
Policy,OG,640126014,False,1964-01-26,2028-12-30,207,535.02,10056.85,9650.36,0.0027,0.0054,0.03,110,EUR
Policy,OG,640127014,False,1964-01-27,2028-12-30,207,151.31,2721.04,2509.1,0.0027,0.0055,0.03,90,EUR
Policy,OG,640202009,False,1964-02-02,2029-01-30,207,420.46,7723.17,7273.02,0.0027,0.00542667000726386,0.03,90,EUR
Policy,OG,640203014,False,1964-02-03,2029-01-30,207,370.41,6266.21,6385.7,0.0027,0.0054265163472019,0.03,90,EUR
Policy,OG,640224022,True,1964-02-24,2029-01-30,207,371.81,7464.36,6649.87,0.0027,0.0054,0.03,90,EUR
Policy,OG,640226012,False,1964-02-26,2029-01-30,207,415.68,7990.94,6954.52,0.0027,0.0055,0.03,90,EUR
Policy,OG,640301018,True,1964-03-01,2026-02-28,207,791.34,1576.63,2174.28,0.0027,0.0055,0.03,90,EUR
Policy,OG,640304016,False,1964-03-04,2029-02-28,207,213.21,4074.13,3631.02,0.0027,0.0055,0.03,90,EUR
Policy,OG,640305021,False,1964-03-05,2029-02-28,207,469.63,9153.02,8124.36,0.0027,0.0055,0.03,90,EUR
Policy,OG,640311018,False,1964-03-11,2029-02-28,207,15395.78,13.98,13343.49,0.00135,0.0029,0.03,0,EUR
Policy,OG,640311019,False,1964-03-11,2029-02-28,207,2297.79,33485.75,38950.12,0.0027,0.0054,0.03,90,EUR
Policy,OG,640312016,False,1964-03-12,2029-02-28,207,1422.67,25052.8,23583.79,0.0027,0.00542705517946098,0.03,90,EUR
Policy,OG,640312038,False,1964-03-12,2024-02-29,207,7744.79,6018.79,11303.94,0.0027,0.0054,0.03,0,EUR
Policy,OG,640315013,False,1964-03-15,2029-02-28,207,321.46,3371.65,4803.79,0.0027,0.0054,0.03,90,EUR
Policy,OG,640318010,True,1964-03-18,2024-02-29,207,7801.65,6033.77,11882.97,0.0027,0.0055,0.03,90,EUR
Policy,OG,640324023,True,1964-03-24,2029-02-28,207,303.5,5808.49,4842.38,0.0027,0.00545200835328975,0.03,90,EUR
Policy,OG,640327007,False,1964-03-27,2029-02-28,207,1299.44,23726.87,21928.4,0.0027,0.0055,0.03,90,EUR
Policy,OG,640331011,True,1964-03-31,2029-02-28,207,118.42,1485.92,1722.59,0.0027,0.0055,0.03,90,EUR
Policy,OG,640409007,False,1964-04-09,2029-03-30,207,4123.29,70206.78,69570.35,0.0027,0.0055,0.03,90,EUR
Policy,OG,640409009,False,1964-04-09,2029-03-30,207,17.35,329.76,307.53,0.0027,0.0054,0.03,90,EUR
Policy,OG,640417022,True,1964-04-17,2029-03-30,207,94.45,1432.58,1558.8,0.0027,0.0055,0.03,90,EUR
Policy,OG,640423019,False,1964-04-23,2029-03-30,207,516.56,10897.77,8440.64,0.0027,0.0054,0.03,90,EUR
Policy,OG,640429016,False,1964-04-29,2029-03-30,207,641.09,12429.33,10886.12,0.0027,0.0054,0.03,90,EUR
Policy,OG,640429017,False,1964-04-29,2029-03-30,207,1657.73,29338.15,26342.88,0.0027,0.0055,0.03,90,EUR
Policy,OG,640502020,False,1964-05-02,2029-04-30,207,1036.56,19729.16,16951.82,0.0027,0.00543699812865829,0.03,0,EUR
Policy,OG,640506018,False,1964-05-06,2029-04-30,207,2209.68,41091.76,35987.69,0.0027,0.0055,0.03,90,EUR
Policy,OG,640519012,True,1964-05-19,2029-04-30,207,183.42,3799.27,3273.34,0.0027,0.0054,0.03,90,EUR
Policy,OG,640523010,False,1964-05-23,2029-04-30,207,1537.47,29943.8,25559.45,0.0027,0.0055,0.03,90,EUR
Policy,OG,640523013,True,1964-05-23,2029-04-30,207,191.66,3730,3334.03,0.0027,0.0055,0.03,90,EUR
Policy,OG,640529017,False,1964-05-29,2029-04-30,207,65.46,1351.97,1070.66,0.0027,0.0055,0.03,90,EUR
Policy,OG,640602019,True,1964-06-02,2029-05-30,207,280.01,3757.27,4208.47,0.0027,0.0054,0.03,90,EUR
Policy,OG,640612014,False,1964-06-12,2029-05-30,207,1070.9,19657.64,17860.21,0.0027,0.0054,0.03,90,EUR
Policy,OG,640614010,False,1964-06-14,2029-05-30,207,857.6,16029.92,13863.06,0.0027,0.0055,0.03,0,EUR
Policy,OG,640621009,False,1964-06-21,2029-05-30,207,5039.42,97004.1,83154.28,0.0027,0.0055,0.03,110,EUR
Policy,OG,640621010,False,1964-06-21,2029-05-30,207,881.8,10806.22,13664.12,0.0027,0.0054,0.03,90,EUR
Policy,OG,640624012,False,1964-06-24,2029-05-30,207,502,10175.65,8033.4,0.0027,0.0055,0.03,90,EUR
Policy,OG,640628012,False,1964-06-28,2029-05-30,207,1670.5,22373.75,27184.98,0.0027,0.0054,0.03,90,EUR
Policy,OG,640628014,True,1964-06-28,2029-05-30,207,118.66,2109.81,2041.66,0.0027,0.0055,0.03,90,EUR
Policy,OG,640701018,False,1964-07-01,2029-06-30,207,3652.81,68094.31,59279.92,0.0027,0.00542606134051435,0.03,90,EUR
Policy,OG,640701023,False,1964-07-01,2029-06-30,207,1173.58,22675.2,18969.09,0.0027,0.00542611081710415,0.03,90,EUR
Policy,OG,640702012,False,1964-07-02,2029-06-30,207,797.36,17132.15,13195.11,0.0027,0.0054,0.03,110,EUR
Policy,OG,640702013,False,1964-07-02,2029-06-30,207,209.93,4646.31,3868.58,0.0027,0.0054,0.03,110,EUR
Policy,OG,640706009,False,1964-07-06,2029-06-30,207,1557.52,28576.57,26176.88,0.0027,0.0054,0.03,90,EUR
Policy,OG,640711021,False,1964-07-11,2029-06-30,207,791.11,14850.52,14040.58,0.0027,0.0054,0.03,90,EUR
Policy,OG,640711023,False,1964-07-11,2029-06-30,207,144.93,2922.78,2478.92,0.0027,0.0054,0.03,90,EUR
Policy,OG,640712015,False,1964-07-12,2029-06-30,207,309.7,4551.25,5324.07,0.0027,0.0054,0.03,90,EUR
Policy,OG,640717012,False,1964-07-17,2029-06-30,220,3999.05,80954.3,56588.64,0.0027,0.0054,0.03,90,EUR
Policy,OG,640717015,False,1964-07-17,2029-06-30,207,2180.99,41381.55,35959.24,0.0027,0.0055,0.03,90,EUR
Policy,OG,640802010,False,1964-08-02,2029-07-30,207,1542.66,29238.03,25907.37,0.00135,0.0029,0.03,90,EUR
Policy,OG,640807023,True,1964-08-07,2029-07-30,207,1776.22,31972.6,27819.07,0.0027,0.00542763644495599,0.03,90,EUR
Policy,OG,640810016,True,1964-08-10,2029-07-30,207,239.42,5156.21,4013.22,0.0027,0.0054,0.03,90,EUR
Policy,OG,640812007,True,1964-08-12,2029-07-30,207,62.61,1161.69,1009.68,0.0027,0.0055,0.03,0,EUR
Policy,OG,640815029,False,1964-08-15,2029-07-30,207,355.11,6470.75,5898.97,0.0027,0.0055,0.03,0,EUR
Policy,OG,640825009,False,1964-08-25,2029-07-30,207,1109.96,20771.53,17809,0.0027,0.0055,0.03,0,EUR
Policy,OG,640827011,True,1964-08-27,2029-07-30,207,362.43,7411.68,6472.52,0.0027,0.0054,0.03,90,EUR
Policy,OG,640827013,False,1964-08-27,2029-07-30,207,4159.64,43669.63,58795.24,0.0027,0.0054,0.03,90,EUR
Policy,OG,640831024,True,1964-08-31,2029-07-30,207,281.07,5649.45,4611.41,0.0027,0.0055,0.03,90,EUR
Policy,OG,640831026,True,1964-08-31,2029-07-30,207,269.34,5009.7,4587.33,0.0027,0.0055,0.03,90,EUR
Policy,OG,640915017,False,1964-09-15,2029-08-30,207,951.17,18559.51,16115.95,0.0027,0.0055,0.03,90,EUR
Policy,OG,640916013,False,1964-09-16,2029-08-30,207,394.27,5029.85,7206.95,0.0027,0.0054,0.03,110,EUR
Policy,OG,640919016,False,1964-09-19,2029-08-30,207,1481.42,26355.53,24539.09,0.0027,0.0054,0.03,90,EUR
Policy,OG,640920016,False,1964-09-20,2029-08-30,207,474.33,8812.08,8798.14,0.0027,0.0055,0.03,110,EUR
Policy,OG,640920017,False,1964-09-20,2029-08-30,207,121.88,2196.64,2097.28,0.0027,0.0055,0.03,90,EUR
Policy,OG,640924012,False,1964-09-24,2029-08-30,207,1667.38,31670.54,27624.52,0.0027,0.0055,0.03,90,EUR
Policy,OG,640928010,False,1964-09-28,2029-08-30,207,385.84,6921.23,6373.33,0.0027,0.0055,0.03,0,EUR
Policy,OG,641001015,False,1964-10-01,2029-09-30,207,3341.23,50204.23,51880.33,0.0027,0.0054,0.03,90,EUR
Policy,OG,641001016,False,1964-10-01,2029-09-30,207,941.74,17889.62,15048.55,0.0027,0.0054,0.03,90,EUR
Policy,OG,641002008,True,1964-10-02,2029-09-30,207,425.78,8020.51,7036.38,0.0027,0.0055,0.03,90,EUR
Policy,OG,641003012,False,1964-10-03,2029-09-30,207,337.5,7300.27,5639.09,0.0027,0.0054,0.03,110,EUR
Policy,OG,641005009,False,1964-10-05,2029-09-30,207,75.47,1389.24,1230.58,0.0027,0.0055,0.03,0,EUR
Policy,OG,641008015,False,1964-10-08,2029-09-30,207,735.67,13425.84,11812.74,0.00135,0.003,0.03,90,EUR
Policy,OG,641030014,False,1964-10-30,2029-09-30,207,403.91,6412.95,6591.78,0.0027,0.0054,0.03,90,EUR
Policy,OG,641030015,False,1964-10-30,2029-09-30,207,661.6,12855.17,11058.62,0.0027,0.0055,0.03,90,EUR
Policy,OG,641030017,False,1964-10-30,2029-09-30,207,119.56,2516.09,1969,0.00135,0.003,0.03,90,EUR
Policy,OG,641101016,False,1964-11-01,2029-10-30,207,847.6,16475.23,13407.19,0.0027,0.0055,0.03,0,EUR
Policy,OG,641103019,False,1964-11-03,2029-10-30,207,97.84,1987.67,1758.63,0.0027,0.0054,0.03,90,EUR
Policy,OG,641104019,False,1964-11-04,2029-10-30,207,1081.7,18544.58,16294.75,0.0027,0.0054,0.03,90,EUR
Policy,OG,641106010,False,1964-11-06,2029-10-30,207,631.72,12629.85,11099.15,0.0027,0.0055,0.03,90,EUR
Policy,OG,641112015,False,1964-11-12,2029-10-30,207,392.56,6865.99,6709.47,0.0027,0.00545177723824241,0.03,90,EUR
Policy,OG,641113014,False,1964-11-13,2029-10-30,207,944.06,17448.25,17565.67,0.0027,0.00543201862650982,0.03,110,EUR
Policy,OG,641113015,False,1964-11-13,2029-10-30,207,909.61,17772.48,14869.08,0.0027,0.0055,0.03,90,EUR
Policy,OG,641113017,False,1964-11-13,2026-10-30,207,2493.9,7394.28,8167.48,0.0027,0.00543203219245146,0.03,0,EUR
Policy,OG,641114007,False,1964-11-14,2029-10-30,207,803.95,14495.41,13046.4,0.0027,0.0055,0.03,90,EUR
Policy,OG,641114009,False,1964-11-14,2029-10-30,207,574.12,11361.06,9954.17,0.0027,0.0054,0.03,90,EUR
Policy,OG,641122016,True,1964-11-22,2029-10-30,207,107.68,2084.01,1966.37,0.0027,0.0054,0.03,90,EUR
Policy,OG,641129014,True,1964-11-29,2026-10-30,207,556.67,1664.59,1705.06,0.0027,0.0054,0.03,90,EUR
Policy,OG,641130011,False,1964-11-30,2029-10-30,207,363.14,5974.62,5558.39,0.0027,0.0054,0.03,90,EUR
Policy,OG,641130012,False,1964-11-30,2029-10-30,207,12.04,187.35,250.19,0.0027,0.0054,0.03,0,EUR
Policy,OG,641203011,False,1964-12-03,2029-11-30,207,938.62,18676.66,14426.89,0.0027,0.0055,0.03,0,EUR
Policy,OG,641208023,False,1964-12-08,2029-11-30,207,254.77,3712.61,4053.68,0.0027,0.0054,0.03,90,EUR
Policy,OG,641218022,True,1964-12-18,2029-11-30,207,84.85,1652.36,1507.68,0.0027,0.0054,0.03,90,EUR
Policy,OG,641218023,False,1964-12-18,2029-11-30,207,17510.92,283484.85,296788.75,0.0027,0.0054,0.03,90,EUR
Policy,OG,641223011,False,1964-12-23,2029-11-30,207,509.9,10026.23,8765.61,0.0027,0.0055,0.03,90,EUR
Policy,OG,641230008,False,1964-12-30,2029-11-30,207,1308.11,14213.74,20095.41,0.0027,0.0054,0.03,90,EUR
Policy,OG,650103008,False,1965-01-03,2029-12-30,207,451.43,7997.75,8503.28,0.0027,0.0055,0.03,0,EUR
Policy,OG,650110018,False,1965-01-10,2029-12-30,207,574.01,9802.4,10069.76,0.0027,0.0055,0.03,90,EUR
Policy,OG,650120006,False,1965-01-20,2026-12-30,207,21569.69,71498.8,78367.25,0.0027,0.00542667829390144,0.03,0,EUR
Policy,OG,650126006,False,1965-01-26,2029-12-30,207,679.56,13404.24,11299.21,0.0027,0.0055,0.03,90,EUR
Policy,OG,650203015,False,1965-02-03,2030-01-30,207,2371.03,33966.48,36659.75,0.0027,0.0054,0.03,90,EUR
Policy,OG,650206019,False,1965-02-06,2030-01-30,207,1365.18,25905.25,22336.35,0.0027,0.0055,0.03,90,EUR
Policy,OG,650206020,False,1965-02-06,2030-01-30,207,1194.08,22049.73,19962.57,0.0027,0.0055,0.03,90,EUR
Policy,OG,650207016,False,1965-02-07,2030-01-30,207,704.94,12687.66,11458.98,0.0027,0.0055,0.03,0,EUR
Policy,OG,650207018,False,1965-02-07,2030-01-30,207,199.88,4081.51,3273.96,0.0027,0.0055,0.03,0,EUR
Policy,OG,650220013,False,1965-02-20,2030-01-30,207,261.62,4498.99,4626.94,0.0027,0.00542628567745205,0.03,90,EUR
Policy,OG,650301010,False,1965-03-01,2030-02-28,207,385.37,7362.22,6736.34,0.0027,0.0055,0.03,90,EUR
Policy,OG,650302012,False,1965-03-02,2030-02-28,207,2662.13,42777.36,48429.81,0.0027,0.0054,0.03,0,EUR
Policy,OG,650306010,False,1965-03-06,2030-02-28,207,1805.68,31640.6,30926.44,0.0027,0.0054,0.03,90,EUR
Policy,OG,650307011,False,1965-03-07,2030-02-28,207,53.66,1073.24,906.19,0.0027,0.0055,0.03,90,EUR
Policy,OG,650311014,False,1965-03-11,2030-02-28,207,104.98,1547.35,1726.23,0.0027,0.0055,0.03,90,EUR
Policy,OG,650315010,False,1965-03-15,2030-02-28,207,588.74,11477.86,10057.67,0.0027,0.0055,0.03,90,EUR
Policy,OG,650319016,False,1965-03-19,2030-02-28,207,2734.36,52646.9,42464.6,0.0027,0.0055,0.03,0,EUR
Policy,OG,650323020,False,1965-03-23,2030-02-28,207,1528.69,26663.7,25403.14,0.0027,0.0054269174570671,0.03,90,EUR
Policy,OG,650326025,False,1965-03-26,2030-02-28,207,916.98,14780.85,14908.96,0.0027,0.0054,0.03,0,EUR
Policy,OG,650329016,False,1965-03-29,2030-02-28,207,617.81,12285.73,9946.83,0.0027,0.0055,0.03,90,EUR
Policy,OG,650331018,True,1965-03-31,2028-02-29,207,469.01,4651.32,4847.33,0.0027,0.0054,0.03,90,EUR
Policy,OG,650411023,False,1965-04-11,2030-03-30,207,463.87,8912.03,8121.13,0.0027,0.0054,0.03,90,EUR
Policy,OG,650411025,False,1965-04-11,2030-03-30,207,811.16,16140.88,13010.46,0.0027,0.0055,0.03,90,EUR
Policy,OG,650412013,False,1965-04-12,2030-03-30,207,1194.74,21715.93,19800.81,0.00135,0.00292704028793609,0.03,90,EUR
Policy,OG,650415015,False,1965-04-15,2030-03-30,207,713.45,13491.88,12235.3,0.0027,0.0055,0.03,90,EUR
Policy,OG,650416010,False,1965-04-16,2030-03-30,207,620.67,12212.21,10654.61,0.0027,0.0055,0.03,90,EUR
Policy,OG,650417022,False,1965-04-17,2030-03-30,207,2483.76,44397.7,39969.32,0.0027,0.0054,0.03,90,EUR
Policy,OG,650422017,True,1965-04-22,2030-03-30,207,353.69,5661.88,5494.83,0.00135,0.0029,0.03,90,EUR
Policy,OG,650424017,False,1965-04-24,2030-03-30,207,340.04,6430.59,5820.4,0.0027,0.0055,0.03,90,EUR
Policy,OG,650426014,False,1965-04-26,2030-03-30,207,612.19,11540.16,10257.52,0.0027,0.0055,0.03,90,EUR
Policy,OG,650501015,True,1965-05-01,2030-04-30,207,146.38,2758.37,2479.43,0.0027,0.0055,0.03,90,EUR
Policy,OG,650501016,True,1965-05-01,2030-04-30,207,147,2768.93,2490.24,0.0027,0.0055,0.03,90,EUR
Policy,OG,650501018,True,1965-05-01,2030-04-30,207,173.06,3251.71,2670.8,0.0027,0.0055,0.03,0,EUR
