Id,Security Id,Security Id Scheme,Start Date,End Date,Fixed Rate,Coupon Frequency,First coupon,Currency,Notional
XS2102495673,XS2102495673,OG-Security,2020-01-16,2030-01-16,0.05,1,2020-01-16,EUR,1
XS2102912966,XS2102912966,OG-Security,2020-01-14,2099-12-31,4.375,4,2020-01-14,EUR,1
XS2102916793,XS2102916793,OG-Security,2020-01-16,2025-07-16,0.125,1,2020-01-16,EUR,1
XS2102924383,XS2102924383,OG-Security,2020-01-16,2027-01-18,0.6,1,2020-01-16,EUR,1
XS2102932055,XS2102932055,OG-Security,2020-01-16,2028-07-16,0.5,1,2020-01-16,EUR,1
XS2103014291,XS2103014291,OG-Security,2020-01-16,2027-09-29,0.375,1,2020-01-16,EUR,1
XS2104031757,XS2104031757,OG-Security,2020-01-17,2024-01-17,0,1,2020-01-17,EUR,1
XS2104915033,XS2104915033,OG-Security,2020-01-20,2025-01-20,0.19,1,2020-01-20,EUR,1
XS2105085208,XS2105085208,OG-Security,2020-01-21,2030-01-21,0.05,1,2020-01-21,EUR,1
XS2105735935,XS2105735935,OG-Security,2020-02-03,2027-02-03,0.625,1,2020-02-03,EUR,1
XS2106056653,XS2106056653,OG-Security,2020-01-22,2025-01-22,0.25,1,2020-01-22,EUR,1
XS2107332640,XS2107332640,OG-Security,2020-01-21,2030-01-21,0.875,1,2020-01-21,EUR,1
XS2109394077,XS2109394077,OG-Security,2020-01-28,2025-01-28,0.375,1,2020-01-28,EUR,1
XS2110875957,XS2110875957,OG-Security,2020-01-31,2030-01-31,0.025,1,2020-01-31,EUR,1
XS2113889351,XS2113889351,OG-Security,2020-02-04,2027-02-04,0.5,1,2020-02-04,EUR,1
XS2113911387,XS2113911387,OG-Security,2020-02-07,2028-02-07,1.25,1,2020-02-07,EUR,1
XS2115094737,XS2115094737,OG-Security,2020-02-11,2027-02-11,0.375,1,2020-02-11,EUR,1
XS2118204200,XS2118204200,OG-Security,2020-02-14,2030-08-14,0.625,1,2020-02-14,EUR,1
XS2118276026,XS2118276026,OG-Security,2020-02-20,2029-02-20,0.25,1,2020-02-20,EUR,1
XS2118280218,XS2118280218,OG-Security,2020-02-20,2026-02-20,0,1,2020-02-20,EUR,1
XS2121207828,XS2121207828,OG-Security,2020-02-18,2030-02-18,0.5,1,2020-02-18,EUR,1
XS2121250836,XS2121250836,OG-Security,2020-02-25,2022-02-25,0.318,4,2020-02-25,EUR,1
XS2122894855,XS2122894855,OG-Security,2020-02-21,2030-02-21,0,1,2020-02-21,EUR,1
XS2123320033,XS2123320033,OG-Security,2020-02-24,2028-02-24,0.389,1,2020-02-24,EUR,1
XS2123970167,XS2123970167,OG-Security,2020-02-25,2028-02-25,0.25,1,2020-02-25,EUR,1
XS2123970241,XS2123970241,OG-Security,2020-02-25,2032-02-25,0.625,1,2020-02-25,EUR,1
XS2126058168,XS2126058168,OG-Security,2020-02-28,2025-02-28,0.391,1,2020-02-28,EUR,1
XS2126161681,XS2126161681,OG-Security,2020-03-10,2024-03-18,0,1,2020-03-10,EUR,1
XS2131201662,XS2131201662,OG-Security,2020-03-06,2022-09-06,0,1,2020-03-06,EUR,1
XS2131567138,XS2131567138,OG-Security,2020-06-15,2099-12-31,4.375,2,2020-06-15,EUR,1
XS2133071774,XS2133071774,OG-Security,2020-03-09,2030-03-09,0.625,1,2020-03-09,EUR,1
XS2134245138,XS2134245138,OG-Security,2020-03-27,2026-03-27,1.75,1,2020-03-27,EUR,1
XS2135797202,XS2135797202,OG-Security,2020-04-07,2024-04-07,1.876,1,2020-04-07,EUR,1
XS2147133495,XS2147133495,OG-Security,2020-03-25,2025-03-25,1.25,1,2020-03-25,EUR,1
XS2147133578,XS2147133578,OG-Security,2020-03-25,2030-03-25,1.75,1,2020-03-25,EUR,1
XS2147889427,XS2147889427,OG-Security,2020-03-27,2027-03-27,1.875,1,2020-03-27,EUR,1
XS2147977479,XS2147977479,OG-Security,2020-03-30,2025-03-30,1.625,1,2020-03-30,EUR,1
XS2147977636,XS2147977636,OG-Security,2020-03-30,2030-03-30,2.25,1,2020-03-30,EUR,1
XS2147995299,XS2147995299,OG-Security,2020-03-30,2026-09-30,2.1,1,2020-03-30,EUR,1
XS2147995372,XS2147995372,OG-Security,2020-03-30,2030-03-30,2.5,1,2020-03-30,EUR,1
XS2148370211,XS2148370211,OG-Security,2020-03-31,2029-03-31,3.648,1,2020-03-31,EUR,1
XS2148372696,XS2148372696,OG-Security,2020-04-01,2026-04-01,1.125,1,2020-04-01,EUR,1
XS2148390755,XS2148390755,OG-Security,2020-04-01,2030-04-01,1.5,1,2020-04-01,EUR,1
XS2148404994,XS2148404994,OG-Security,2020-03-31,2023-05-23,0,1,2020-03-31,EUR,1
XS2148623106,XS2148623106,OG-Security,2020-04-01,2026-04-01,3.5,1,2020-04-01,EUR,1
XS2149207354,XS2149207354,OG-Security,2020-03-27,2025-03-27,3.375,1,2020-03-27,EUR,1
XS2149280948,XS2149280948,OG-Security,2020-04-01,2028-04-01,2,1,2020-04-01,EUR,1
XS2149368529,XS2149368529,OG-Security,2020-03-30,2025-03-30,1.375,1,2020-03-30,EUR,1
XS2149379211,XS2149379211,OG-Security,2020-03-30,2030-03-30,2,1,2020-03-30,EUR,1
XS2150006646,XS2150006646,OG-Security,2020-04-02,2025-04-02,2.75,1,2020-04-02,EUR,1
XS2150015555,XS2150015555,OG-Security,2020-04-02,2027-04-02,1.75,1,2020-04-02,EUR,1
XS2150054026,XS2150054026,OG-Security,2020-04-02,2025-04-02,3.375,1,2020-04-02,EUR,1
XS2150054372,XS2150054372,OG-Security,2020-04-03,2027-10-04,2.375,1,2020-04-03,EUR,1
XS2151059206,XS2151059206,OG-Security,2020-04-01,2028-04-01,2.375,1,2020-04-01,EUR,1
XS2151069775,XS2151069775,OG-Security,2020-04-09,2026-04-09,2.375,1,2020-04-09,EUR,1
XS2152308644,XS2152308644,OG-Security,2020-04-06,2023-04-06,0,1,2020-04-06,EUR,1
XS2152899584,XS2152899584,OG-Security,2020-04-07,2025-10-07,1,1,2020-04-07,EUR,1
XS2153406868,XS2153406868,OG-Security,2020-04-08,2027-04-08,1.491,1,2020-04-08,EUR,1
XS2153409029,XS2153409029,OG-Security,2020-04-08,2032-04-08,1.994,1,2020-04-08,EUR,1
XS2154343623,XS2154343623,OG-Security,2020-04-09,2027-04-09,0,1,2020-04-09,EUR,1
XS2154347293,XS2154347293,OG-Security,2020-04-09,2024-04-09,1.5,1,2020-04-09,EUR,1
XS2154418144,XS2154418144,OG-Security,2020-04-07,2024-04-07,1.125,1,2020-04-07,EUR,1
XS2154418730,XS2154418730,OG-Security,2020-04-07,2028-04-07,1.5,1,2020-04-07,EUR,1
XS2156510021,XS2156510021,OG-Security,2020-04-15,2025-04-15,1,1,2020-04-15,EUR,1
XS2156607702,XS2156607702,OG-Security,2020-04-17,2025-04-17,0.625,1,2020-04-17,EUR,1
XS2159791990,XS2159791990,OG-Security,2020-04-20,2024-10-18,1.95,1,2020-04-20,EUR,1
XS2160857798,XS2160857798,OG-Security,2020-04-23,2030-04-23,1,1,2020-04-23,EUR,1
XS2160861808,XS2160861808,OG-Security,2020-04-24,2028-04-24,0.01,1,2020-04-24,EUR,1
XS2167002521,XS2167002521,OG-Security,2020-05-05,2025-05-05,0.75,1,2020-05-05,EUR,1
XS2167003685,XS2167003685,OG-Security,2020-05-06,2026-07-06,1.25,1,2020-05-06,EUR,1
XS2167007918,XS2167007918,OG-Security,2020-05-04,2030-05-04,1.741,1,2020-05-04,EUR,1
XS2168285000,XS2168285000,OG-Security,2020-05-05,2028-05-05,0.875,1,2020-05-05,EUR,1
XS2168478068,XS2168478068,OG-Security,2020-05-05,2026-11-05,1.25,1,2020-05-05,EUR,1
XS2168625460,XS2168625460,OG-Security,2020-05-06,2024-05-06,0.25,1,2020-05-06,EUR,1
XS2168625544,XS2168625544,OG-Security,2020-05-06,2028-05-06,0.5,1,2020-05-06,EUR,1
XS2171316859,XS2171316859,OG-Security,2020-05-12,2025-05-26,0.625,1,2020-05-12,EUR,1
XS2176561095,XS2176561095,OG-Security,2020-05-18,2040-05-18,1.85,1,2020-05-18,EUR,1
XS2176621170,XS2176621170,OG-Security,2020-05-26,2031-05-26,2.125,1,2020-05-26,EUR,1
XS2177122897,XS2177122897,OG-Security,2020-05-20,2032-05-20,1,1,2020-05-20,EUR,1
XS2180008513,XS2180008513,OG-Security,2020-05-27,2032-05-19,2.05,1,2020-05-27,EUR,1
XS2182404298,XS2182404298,OG-Security,2020-06-04,2025-06-04,0.75,1,2020-06-04,EUR,1
XS2187529180,XS2187529180,OG-Security,2020-06-17,2032-06-17,1.625,1,2020-06-17,EUR,1
XS2189613982,XS2189613982,OG-Security,2020-06-16,2030-06-16,0.75,1,2020-06-16,EUR,1
XS2189931335,XS2189931335,OG-Security,2020-06-16,2027-06-16,0.55,1,2020-06-16,EUR,1
XS2191438857,XS2191438857,OG-Security,2020-06-23,2027-11-08,1.5,1,2019-11-08,EUR,1
XS2193661324,XS2193661324,OG-Security,2020-06-22,2099-12-31,3.25,1,2020-06-22,EUR,1
XS2194370727,XS2194370727,OG-Security,2020-06-23,2027-06-23,1.125,1,2020-06-23,EUR,1
